Array Size;Time
30300;11855
30400;12108
30500;12056
30600;12136
30700;12174
30800;12203
30900;1228
31000;12334
31100;12178
31200;12241
31300;12435
31400;13242
31500;12492
31600;12531
31700;12599
31800;12682
31900;12641
32000;12673
32100;12713
32200;12776
32300;1281799999
32400;12887
32500;12882
32600;12744
32700;12792
32800;12994
32900;13078
33000;12916
33100;1312
33200;13219
33300;13228
33400;13282
33500;13279
33600;13183
33700;13341
33800;1344
33900;13517
34000;13534
34100;13544
34200;13562
34300;13751
34400;13725
34500;13725
34600;14058
34700;13789
34800;13831
34900;13888
35000;13976
35100;13963
35200;1408999999
35300;14057
35400;14077
35500;14137
35600;14156
35700;14205
35800;14233
35900;14322
36000;1434
36100;1436
36200;14405
36300;14437
36400;14469
36500;16812
36600;14832
36700;14597
36800;14645
36900;14736
37000;14514
37100;14771
37200;14829
37300;14692
37400;14904
37500;14856
37600;14981
37700;15016
37800;14961
37900;15149
38000;15072
38100;15198
38200;15009
38300;15261
38400;1528
38500;15298
38600;15393
38700;15209
38800;15445
38900;15482
39000;15398
39100;1559
39200;15496
39300;15715
39400;15526
39500;15811
39600;15823
39700;15612
39800;15928
39900;15724
40000;15721
40100;15972
40200;16077
40300;15881
40400;16151
40500;15913
40600;16177
40700;162
40800;16272
40900;16297
41000;16135
41100;1639
41200;16228
41300;16512
41400;16315
41500;16616
41600;16575
41700;16722
41800;16768
41900;16861
42000;16888
42100;16873
42200;16992
42300;16807
42400;17127
42500;16932
42600;17243
42700;17159
42800;17499
42900;17493
43000;17772
43100;17544
43200;17551
43300;17615
43400;17464
43500;17509
43600;17786
43700;17582
43800;17862
43900;17701
44000;18092
44100;18095
44200;18168
44300;18033
44400;18236
44500;18096
44600;18348
44700;18521
44800;18461
44900;18249
45000;18566
45100;18455
45200;18681
45300;18483
45400;18764
45500;18601
45600;18866
45700;18885
45800;19006
45900;18765
46000;19195
46100;18838
46200;19169
46300;18959
46400;19267
46500;19363
46600;19358
46700;19421
46800;19401
46900;19469
47000;19248
47100;19537
47200;19389
47300;19657
47400;19482
47500;19759
47600;19932
47700;19949
47800;19967
47900;20016
48000;2009
48100;2002199999
48200;20216
48300;19936
48400;20211
48500;20005
48600;2033
48700;20332
48800;20384
48900;20483
49000;20456
49100;20558
49200;2036
49300;20426
49400;2076499999
49500;2092
49600;20845
49700;20579
49800;20909
49900;20665
50000;20996
50100;20791
50200;21101
50300;21131
50400;21167
50500;21214
50600;21015
50700;21348
50800;21409
50900;21423
51000;21709
51100;21622
51200;21528
51300;21466
51400;21591
51500;21611
51600;21447
51700;21707
51800;21434
51900;21831
52000;21807
52100;22066
52200;2213
52300;21972
52400;22042
52500;22085
52600;22134
52700;22157
52800;22179
52900;22205
53000;22356
53100;22188
53200;22458
53300;22552
53400;22571
53500;22596
53600;22339
53700;22703
53800;22744
53900;22594
54000;22785
54100;22766
54200;22901
54300;2291
54400;2269
54500;23038
54600;23038
54700;23099
54800;23201
54900;2330599999
55000;23246
55100;23326
55200;23366
55300;23428
55400;23383
55500;23377
55600;23523
55700;2332
55800;23505
55900;23542
56000;23599
56100;23619
56200;2364
56300;23537
56400;23723
56500;23791
56600;23573
56700;23888
56800;23947
56900;23927
57000;24006
57100;24085
57200;24118
57300;2415
57400;24211
57500;24323
57600;24394
57700;24528
57800;24244
57900;2451
58000;24444
58100;24448
58200;24603
58300;2459
58400;24674
58500;24688
58600;24712
58700;24769
58800;25332
58900;25293
59000;25154
59100;2538
59200;25455
59300;25222
59400;25034
59500;25376
59600;25103
59700;25167
59800;24885
59900;25283
60000;25018
60100;25345
60200;25395
60300;2542499999
60400;25491
60500;25624
60600;25287
60700;25582
60800;25605
60900;25665
61000;25718
61100;25839
61200;25944
61300;25892
61400;26135
61500;26178
61600;2619
61700;26392
61800;26095
61900;26172
62000;2636
62100;26213
62200;26208
62300;26239
62400;2647
62500;26459
62600;2633
62700;26254
62800;26517
62900;26577
63000;2692
63100;26646
63200;26684
63300;267
63400;26788
63500;26769
63600;26967
63700;26955
63800;26941
63900;26933
64000;26976
64100;26947
64200;27093
64300;27111
64400;27127
64500;26957
64600;27398
64700;27295
64800;27313
64900;27375
65000;27451
65100;2742
65200;27432
65300;27527
65400;27586
65500;27618
65600;27715
65700;2755
65800;27681
65900;27718
66000;27856
66100;27871
66200;27899
66300;27942
66400;27951
66500;28065
66600;28063
66700;28655
66800;2832
66900;28286
67000;28297
67100;28299
67200;28481
67300;28261
67400;28679
67500;28575
67600;28661
67700;28952
67800;28689
67900;28679
68000;288
68100;2882
68200;28806
68300;28926
68400;28906
68500;28927
68600;28911
68700;28908
68800;29278
68900;29274
69000;29358
69100;29307
69200;29194
69300;29276
69400;29286
69500;29393
69600;29398
69700;29459
69800;29402
69900;29539
70000;29567
70100;29807
70200;29979
70300;3025
70400;30334
70500;30238
70600;29862
70700;29863
70800;29946
70900;30118
71000;29973
71100;30152
71200;30106
71300;30215
71400;30168
71500;30244
71600;30274
71700;30312
71800;30543
71900;30465
72000;30574
72100;30333
72200;30617
72300;30387
72400;3071
72500;30735
72600;30941
72700;30931
72800;30892
72900;30712
73000;31004
73100;30874
73200;31261
73300;3106
73400;31121
73500;31086
73600;31204
73700;31147
73800;31242
73900;31235
74000;31342
74100;31201
74200;31449
74300;31244
74400;31499
74500;3154
74600;31561
74700;31585
74800;31586
74900;31594
75000;31769
75100;31731
75200;3196
75300;32034
75400;32002
75500;31985
75600;32009
75700;32054
75800;3213
75900;32236
76000;32283
76100;32261
76200;32388
76300;32438
76400;32412
76500;32546
76600;32413
76700;32357
76800;3248
76900;32633
77000;32705
77100;32907
77200;32815
77300;32893
77400;32822
77500;32853
77600;33029
77700;32985
77800;32966
77900;3323
78000;33321
78100;32938
78200;33155
78300;33382
78400;33154
78500;33381
78600;33414
78700;33884
78800;34448
78900;33581
79000;33515
79100;33651
79200;33796
79300;33725
79400;3367
79500;33792
79600;33662
79700;33762
79800;33887
79900;35344
80000;34352
80100;34096
80200;34137
80300;34026
80400;34097
80500;3403
80600;34172
80700;34167
80800;34505
80900;34581
81000;34804
81100;34444
81200;34673
81300;35498
81400;3473
81500;34754
81600;34937
81700;3468
81800;34771
81900;3525
82000;34924
82100;34821
82200;35018
82300;35085
82400;35002
82500;35114
82600;352
82700;35531
82800;35454
82900;35589
83000;35513
83100;3559
83200;36107
83300;35628
83400;35736
83500;35732
83600;35676
83700;35815
83800;35958
83900;35883
84000;35828
84100;36098
84200;36197
84300;36096
84400;36154
84500;36207
84600;36243
84700;36321
84800;36635
84900;36444
85000;36574
85100;36323
85200;36542
85300;36939
85400;36721
85500;36829
85600;3683
85700;36841
85800;36965
85900;37228
86000;37244
86100;37109
86200;37342
86300;37724
86400;37277
86500;37401
86600;37379
86700;37405
86800;38069
86900;37622
87000;37775
87100;37862
87200;37746
87300;38454
87400;37823
87500;38185
87600;38087
87700;38118
87800;38196
87900;38229
88000;38196
88100;38231
88200;38206
88300;38316
88400;38465
88500;3853
88600;38753
88700;3859
88800;38666
88900;38601
89000;38667
89100;38739
89200;38823
89300;39008
89400;39082
89500;38946
89600;39079
89700;39327
89800;39413
89900;39231
90000;39509
90100;39377
90200;39669
90300;39426
90400;39825
90500;39612
90600;40127
90700;39774
90800;39878
90900;39923
91000;40024
91100;40125
91200;40111
91300;40227
91400;40522
91500;40137
91600;40364
91700;40168
91800;40499
91900;4024
92000;40476
92100;40519
92200;40362
92300;40616
92400;40658
92500;40568
92600;40615
92700;40821
92800;40738
92900;40794
93000;40875
93100;40893
93200;41016
93300;41043
93400;41046
93500;41102
93600;41136
93700;41205
93800;41234
93900;41313
94000;41351
94100;41467
94200;41789
94300;41854
94400;42019
94500;4177
94600;42196
94700;4179
94800;41793
94900;41819
95000;41904
95100;42348
95200;42317
95300;42056
95400;42237
95500;42396
95600;42413
95700;42376
95800;42357
95900;42481
96000;4245
96100;42429
96200;42566
96300;42625
96400;42646
96500;42842
96600;42756
96700;43184
96800;43019
96900;43029
97000;43042
97100;43101
97200;43105
97300;43078
97400;4328
97500;43232
97600;43451
97700;43386
97800;43548
97900;43432
98000;43652
98100;43609
98200;4367
98300;43805
98400;43733
98500;4381
98600;44122
98700;43843
98800;43893
98900;43912
99000;44134
99100;44065
99200;44141
99300;44251
99400;44318
99500;45614
99600;44479
99700;44648
99800;44517
99900;44989
100000;44945
