Array Size;Time
45700;13745
45800;13888
45900;1391
46000;13895
46100;14072
46200;13978
46300;13995
46400;14111
46500;13912
46600;14127
46700;14231
46800;13921
46900;1431
47000;14346
47100;14288
47200;14399
47300;14456
47400;14361
47500;1447
47600;14315
47700;14609
47800;14584
47900;14425
48000;14695
48100;14705
48200;1459
48300;14861
48400;14872
48500;14996
48600;14732
48700;1499
48800;15019
48900;14864
49000;1502
49100;14868
49200;15086
49300;15126
49400;14926
49500;1518
49600;15125
49700;15084
49800;1536199999
49900;15132
50000;15379
50100;15425
50200;15245
50300;15455
50400;15995
50500;15504
50600;15544
50700;15548
50800;15579
50900;1546
51000;15667
51100;15687
51200;15528
51300;1575
51400;15779
51500;15803
51600;15819
51700;15712
51800;15932
51900;15747
52000;1601
52100;15999
52200;15819
52300;1613
52400;15982
52500;16205
52600;16249
52700;16278
52800;16043
52900;16601
53000;16397
53100;16364
53200;16423
53300;1618
53400;16494
53500;16436
53600;16548
53700;16582
53800;16604
53900;16626
54000;16199
54100;16739
54200;1673
54300;16729
54400;16727
54500;16674
54600;16865
54700;16496
54800;1694
54900;16971
55000;17005
55100;17063
55200;17515
55300;17113
55400;17063
55500;17083
55600;16898
55700;17167
55800;17101
55900;1725
56000;17362
56100;17167
56200;17444
56300;17457
56400;17234
56500;17511
56600;17552
56700;17377
56800;17626
56900;17102
57000;17693
57100;17431
57200;17698
57300;17558
57400;17745
57500;17786
57600;17898
57700;17932
57800;17825
57900;17988
58000;1783
58100;1802
58200;18019
58300;1804
58400;18067
58500;18203
58600;18089
58700;18193
58800;18225
58900;18312
59000;18361
59100;18055
59200;18343
59300;18087
59400;18465
59500;18231
59600;18525
59700;18531
59800;18604
59900;1853
60000;18665
60100;18134
60200;18602
60300;18411
60400;1866
60500;18649
60600;18727
60700;18519
60800;18808
60900;18554
61000;18851
61100;18766
61200;18911
61300;18863
61400;18997
61500;1893
61600;19168
61700;18639
61800;19243
61900;18993
62000;19492
62100;19276
62200;1934
62300;19339
62400;19388
62500;19353
62600;19456
62700;19506
62800;19514
62900;19504
63000;19611
63100;19357
63200;19668
63300;1917
63400;19755
63500;19523
63600;19784
63700;19629
63800;19781
63900;19609
64000;19833
64100;199
64200;19915
64300;19866
64400;19969
64500;19911
64600;20013
64700;20081
64800;20098
64900;20149
65000;20159
65100;2044699999
65200;20146
65300;2024
65400;20159
65500;20377
65600;20161
65700;20441
65800;20244
65900;20457
66000;2017
66100;20554
66200;20253
66300;20629
66400;20648
66500;20395
66600;20729
66700;20522
66800;20819
66900;2071
67000;20864
67100;20701
67200;20898
67300;20756
67400;20989
67500;20972
67600;21533
67700;21116
67800;21173
67900;21197
68000;20945
68100;21252
68200;21061
68300;21352
68400;20997
68500;21387
68600;21282
68700;21414
68800;21431
68900;21584
69000;21612
69100;21399
69200;21649
69300;21437
69400;2169
69500;21761
69600;21598
69700;21905
69800;21661
69900;21923
70000;2201
70100;21978
70200;22039
70300;21904
70400;22084
70500;22025
70600;22174
70700;22212
70800;22122
70900;22164
71000;22221
71100;2226
71200;22039
71300;22365
71400;22258
71500;22469
71600;22867
71700;22146
71800;22582
71900;22409
72000;22682
72100;22312
72200;227
72300;22421
72400;22522
72500;22423
72600;22774
72700;22808
72800;22813
72900;22811
73000;22887
73100;22861
73200;22841
73300;2304
73400;22874
73500;23113
73600;23172
73700;23145
73800;23203
73900;23272
74000;23377
74100;23406
74200;23387
74300;23445
74400;2319
74500;23422
74600;23287
74700;23591
74800;23657
74900;23292
75000;23691
75100;23384
75200;23754
75300;2374
75400;2369
75500;23506
75600;23773
75700;23684
75800;238
75900;23886
76000;23751
76100;23953
76200;23906
76300;24044
76400;24116
76500;2413
76600;24178
76700;24214
76800;24116
76900;24157
77000;23998
77100;24271
77200;24268
77300;2411
77400;24312
77500;24099
77600;24362
77700;24491
77800;242
77900;24233
78000;24547
78100;24529
78200;24657
78300;24628
78400;24561
78500;24743
78600;24721
78700;2445
78800;24854
78900;24785
79000;24764
79100;24979
79200;25032
79300;25032
79400;25061
79500;24911
79600;2511
79700;25203
79800;25122
79900;25267
80000;25279
80100;25115
80200;25341
80300;25071
80400;25149
80500;25369
80600;25484
80700;25272
80800;25436
80900;25482
81000;25593
81100;25915
81200;25647
81300;25685
81400;25641
81500;25661
81600;25908
81700;25851
81800;2593
81900;2594
82000;25978
82100;25991
82200;26117
82300;26094
82400;26143
82500;26726
82600;2615
82700;2628
82800;26224
82900;26185
83000;25989
83100;26418
83200;26464
83300;26513
83400;26359
83500;26284
83600;26519
83700;26542
83800;26481
83900;26781
84000;26673
84100;26598
84200;26776
84300;26797
84400;26813
84500;26821
84600;26892
84700;26634
84800;26894
84900;27114
85000;27123
85100;27194
85200;27277
85300;26916
85400;27289
85500;27344
85600;27567
85700;27398
85800;26731
85900;27487
86000;27444
86100;27382
86200;27557
86300;27589
86400;27679
86500;27675
86600;27734
86700;27844
86800;27589
86900;27977
87000;27898
87100;27921
87200;27927
87300;27973
87400;28066
87500;28109
87600;2809
87700;27833
87800;28247
87900;28203
88000;2801
88100;28209
88200;2835
88300;28321
88400;28247
88500;28527
88600;2862
88700;28336
88800;28502
88900;28672
89000;28704
89100;28726
89200;28797
89300;28834
89400;33336
89500;28555
89600;28706
89700;28555
89800;29058
89900;28985
90000;28862
90100;29022
90200;28965
90300;29053
90400;28875
90500;29166
90600;29239
90700;29347
90800;29017
90900;29291
91000;29361
91100;29374
91200;29317
91300;2948
91400;29446
91500;29127
91600;29141
91700;29335
91800;29546
91900;29676
92000;29674
92100;29574
92200;29705
92300;29771
92400;29859
92500;29611
92600;29952
92700;30515
92800;30076
92900;30001
93000;30218
93100;30241
93200;30271
93300;30291
93400;30291
93500;30298
93600;30324
93700;3038
93800;3039
93900;30152
94000;31109
94100;30981
94200;30831
94300;30633
94400;31121
94500;30672
94600;30677
94700;30824
94800;30884
94900;30825
95000;30645
95100;30906
95200;30975
95300;30892
95400;30609
95500;30677
95600;30751
95700;31131
95800;3108
95900;31165
96000;31173
96100;30983
96200;31304
96300;31296
96400;31422
96500;31164
96600;31411
96700;31445
96800;3143
96900;31586
97000;31911
97100;31642
97200;31803
97300;31665
97400;31723
97500;32051
97600;31781
97700;31649
97800;31745
97900;31884
98000;32096
98100;3187
98200;32029
98300;32151
98400;32221
98500;31842
98600;3212
98700;32125
98800;32043
98900;32223
99000;32405
99100;32321
99200;319
99300;32308
99400;32374
99500;32445
99600;32315
99700;32439
99800;32514
99900;32509
100000;32594
