Array Size;Time
85600;35087
85700;35575
85800;35416
85900;35395
86000;35479
86100;35489
86200;35531
86300;35522
86400;35726
86500;35692
86600;35722
86700;3579
86800;35753
86900;35717
87000;35771
87100;35854
87200;35908
87300;35898
87400;35981
87500;36033
87600;36079
87700;36112
87800;36135
87900;36248
88000;36155
88100;36346
88200;36388
88300;36238
88400;36333
88500;36481
88600;36511
88700;36453
88800;36687
88900;36723
89000;36714
89100;36666
89200;36824
89300;36904
89400;36911
89500;37028
89600;36954
89700;37051
89800;37172
89900;37155
90000;37165
90100;37213
90200;37262
90300;37258
90400;37351
90500;37404
90600;3754
90700;3749
90800;37573
90900;37623
91000;37679
91100;37886
91200;37856
91300;37818
91400;37682
91500;37949
91600;38104
91700;3811
91800;38212
91900;38111
92000;38135
92100;38184
92200;38212
92300;38284
92400;38247
92500;38366
92600;38386
92700;38428
92800;38581
92900;3871
93000;38777
93100;38811
93200;39657
93300;3892
93400;38974
93500;39348
93600;39082
93700;38979
93800;38906
93900;38855
94000;39052
94100;39082
94200;39139
94300;39217
94400;39474
94500;39497
94600;39345
94700;3937
94800;39492
94900;39397
95000;39591
95100;39771
95200;39613
95300;39801
95400;39983
95500;3937
95600;39907
95700;39895
95800;39919
95900;40054
96000;40189
96100;41758
96200;40977
96300;40428
96400;40468
96500;4033
96600;4055
96700;40377
96800;4042
96900;40562
97000;40677
97100;40174
97200;40912
97300;40822
97400;40956
97500;40963
97600;40702
97700;4122
97800;41041
97900;41011
98000;41068
98100;41049
98200;41176
98300;41159
98400;41222
98500;41279
98600;41384
98700;41303
98800;41554
98900;41666
99000;41462
99100;41567
99200;41743
99300;41765
99400;41873
99500;41797
99600;41825
99700;41933
99800;41937
99900;42
100000;41402
