Array Size;Time
87000;31853
87100;31668
87200;31909
87300;3201
87400;32149
87500;33233
87600;32168
87700;32152
87800;32128
87900;32077
88000;32326
88100;32427
88200;32324
88300;32433
88400;32551
88500;32591
88600;32638
88700;32652
88800;32744
88900;32789
89000;32795
89100;3292
89200;32938
89300;32975
89400;33048
89500;33082
89600;33122
89700;3292
89800;33134
89900;33216
90000;33323
90100;33237
90200;33207
90300;33354
90400;33336
90500;3345
90600;33477
90700;33532
90800;33639
90900;33735
91000;33775
91100;33938
91200;33928
91300;33663
91400;34001
91500;34073
91600;34139
91700;34106
91800;34038
91900;34282
92000;34276
92100;34212
92200;34624
92300;34412
92400;34209
92500;34578
92600;34635
92700;34687
92800;34446
92900;34813
93000;34845
93100;3485
93200;34909
93300;34873
93400;34953
93500;34936
93600;35025
93700;34992
93800;35404
93900;35296
94000;35296
94100;35287
94200;35501
94300;35854
94400;35564
94500;35437
94600;35676
94700;3565
94800;35718
94900;35629
95000;35634
95100;35725
95200;35799
95300;35677
95400;35898
95500;35881
95600;35886
95700;36124
95800;35985
95900;36152
96000;36057
96100;36233
96200;36335
96300;36375
96400;36032
96500;36434
96600;36522
96700;3668
96800;36724
96900;36324
97000;3685
97100;3679
97200;37084
97300;36981
97400;3695
97500;36959
97600;37083
97700;37032
97800;37201
97900;36964
98000;37363
98100;37077
98200;37372
98300;37378
98400;37429
98500;37396
98600;37515
98700;37617
98800;37694
98900;37663
99000;37748
99100;37812
99200;37838
99300;37995
99400;37944
99500;3796
99600;38009
99700;38347
99800;38186
99900;38091
100000;38297
