Array Size;Time
81100;33299
81200;33185
81300;3344
81400;33243
81500;33483
81600;33994
81700;33819
81800;3402
81900;34085
82000;33712
82100;3357
82200;33705
82300;33749
82400;33811
82500;33846
82600;33856
82700;33753
82800;33972
82900;34024
83000;34104
83100;3397
83200;34048
83300;34098
83400;34197
83500;34356
83600;34254
83700;34137
83800;34433
83900;34574
84000;34541
84100;34603
84200;3465
84300;34534
84400;34576
84500;34616
84600;34789
84700;34813
84800;34483
84900;34816
85000;34863
85100;34937
85200;35093
85300;35114
85400;35095
85500;35197
85600;35177
85700;35152
85800;35374
85900;35304
86000;35356
86100;35305
86200;35257
86300;35619
86400;35612
86500;35614
86600;35202
86700;3574
86800;35771
86900;37154
87000;35761
87100;35678
87200;35892
87300;35978
87400;36001
87500;36152
87600;36164
87700;36258
87800;36156
87900;36175
88000;36079
88100;36278
88200;36349
88300;36369
88400;36419
88500;36893
88600;36582
88700;36783
88800;36703
88900;36567
89000;36673
89100;36735
89200;36748
89300;36716
89400;36883
89500;36898
89600;37142
89700;37269
89800;37089
89900;37172
90000;37143
90100;37111
90200;37218
90300;37643
90400;37606
90500;37716
90600;3775
90700;37483
90800;37563
90900;37609
91000;37683
91100;37695
91200;37825
91300;38005
91400;38119
91500;37802
91600;37853
91700;37743
91800;3807
91900;38121
92000;38241
92100;38116
92200;38247
92300;3858
92400;38287
92500;38165
92600;38211
92700;3825
92800;38335
92900;38406
93000;38479
93100;38637
93200;38735
93300;38609
93400;38628
93500;3871
93600;38803
93700;38844
93800;38952
93900;38847
94000;38838
94100;39019
94200;39096
94300;39416
94400;39057
94500;3916
94600;39221
94700;39234
94800;39715
94900;3939
95000;39414
95100;39481
95200;39297
95300;39633
95400;39434
95500;3973
95600;39582
95700;39566
95800;39564
95900;39618
96000;39687
96100;39718
96200;39741
96300;40055
96400;39936
96500;39946
96600;40015
96700;39987
96800;40066
96900;40018
97000;40326
97100;4016
97200;40216
97300;40347
97400;40308
97500;40381
97600;4047
97700;40583
97800;40589
97900;4055
98000;40785
98100;40865
98200;40706
98300;40853
98400;40809
98500;40808
98600;40901
98700;41031
98800;41303
98900;41164
99000;41029
99100;4115
99200;40972
99300;41203
99400;4119
99500;41081
99600;41276
99700;41384
99800;41553
99900;41427
100000;41568
