Array Size;Time
74200;8369
74300;7944
74400;6682
74500;7647
74600;8085
74700;785
74800;7016
74900;7486
75000;7213
75100;8071
75200;8575
75300;804
75400;8285
75500;8435
75600;7418
75700;8854
75800;7789
75900;8101
76000;7534
76100;8627
76200;9127
76300;8347
76400;8087
76500;8015
76600;807
76700;8942
76800;7653
76900;8468
77000;6365
77100;918
77200;8496
77300;7769
77400;8547
77500;8255
77600;7943
77700;7989
77800;8689
77900;8855
78000;762
78100;8379
78200;795
78300;8631
78400;9146
78500;8725
78600;8917
78700;8533
78800;8337
78900;9086
79000;8406
79100;7888
79200;8237
79300;8409
79400;7285
79500;8829
79600;7775
79700;8533
79800;8719
79900;8115
80000;9302
80100;8327
80200;8816
80300;8573
80400;7865
80500;8982
80600;8428
80700;9305
80800;8423
80900;9754
81000;9609
81100;8738
81200;9278
81300;8123
81400;8204
81500;7538
81600;8914
81700;9943
81800;10806
81900;9358
82000;9342
82100;7376
82200;9271
82300;8693
82400;8976
82500;86
82600;8554
82700;9089
82800;9713
82900;882
83000;936
83100;95
83200;8408
83300;8621
83400;8906
83500;9455
83600;9423
83700;767
83800;9591
83900;9589
84000;10523
84100;8938
84200;9411
84300;963
84400;10434
84500;99
84600;8931
84700;10438
84800;9956
84900;9708
85000;8758
85100;994
85200;10315
85300;9919
85400;9534
85500;10256
85600;9378
85700;9799
85800;9839
85900;9604
86000;9563
86100;9194
86200;9268
86300;907
86400;9938
86500;9459
86600;9282
86700;9711
86800;8628
86900;10412
87000;9276
87100;9882
87200;10348
87300;9281
87400;1015
87500;9094
87600;9941
87700;1039
87800;10877
87900;8786
88000;10487
88100;797
88200;11015
88300;10408
88400;9096
88500;1009
88600;10785
88700;9836
88800;9684
88900;9294
89000;10064
89100;9798
89200;9484
89300;11124
89400;988
89500;10033
89600;8705
89700;10259
89800;10305
89900;9526
90000;9229
90100;10209
90200;10918
90300;9117
90400;9471
90500;10627
90600;9761
90700;10412
90800;11005
90900;10224
91000;9673
91100;10892
91200;9357
91300;10122
91400;10977
91500;9894
91600;10252
91700;9703
91800;10513
91900;10328
92000;10159
92100;10887
92200;10852
92300;11414
92400;10986
92500;987
92600;9782
92700;9987
92800;10016
92900;10551
93000;11428
93100;10756
93200;10486
93300;10433
93400;1007
93500;11108
93600;9985
93700;11268
93800;10781
93900;10919
94000;11158
94100;10027
94200;1021
94300;9781
94400;9706
94500;11405
94600;10336
94700;10966
94800;10931
94900;11142
95000;8878
95100;9634
95200;10979
95300;11542
95400;1158
95500;12013
95600;11394
95700;10463
95800;10664
95900;10927
96000;11516
96100;11659
96200;1069
96300;10189
96400;10897
96500;10993
96600;11363
96700;11255
96800;10735
96900;11431
97000;11492
97100;11462
97200;11498
97300;10711
97400;10578
97500;12064
97600;10565
97700;10619
97800;1091
97900;11474
98000;1137
98100;10945
98200;11643
98300;11971
98400;11617
98500;11965
98600;11705
98700;1037
98800;12139
98900;11582
99000;12499
99100;11045
99200;11241
99300;11929
99400;11682
99500;10958
99600;12188
99700;9764
99800;1128
99900;11109
100000;11009
