Array Size;Time
78000;8495
78100;7792
78200;8831
78300;8338
78400;847
78500;8337
78600;921
78700;936
78800;7781
78900;942
79000;8134
79100;848
79200;8321
79300;8689
79400;8951
79500;9754
79600;9081
79700;9061
79800;8988
79900;8743
80000;8987
80100;8858
80200;8953
80300;8133
80400;9174
80500;717
80600;8499
80700;9043
80800;9018
80900;9141
81000;8595
81100;10221
81200;8904
81300;8392
81400;9521
81500;7464
81600;7341
81700;9654
81800;9028
81900;911
82000;8534
82100;8968
82200;8774
82300;9551
82400;8701
82500;7617
82600;9977
82700;10047
82800;9377
82900;9223
83000;8996
83100;9148
83200;9206
83300;9382
83400;9476
83500;9526
83600;9132
83700;8686
83800;9074
83900;8182
84000;8804
84100;8736
84200;7455
84300;8885
84400;1012
84500;8746
84600;9891
84700;8425
84800;9018
84900;875
85000;8953
85100;9339
85200;9101
85300;9703
85400;9746
85500;785
85600;9238
85700;8728
85800;9743
85900;7634
86000;8641
86100;8367
86200;9874
86300;9624
86400;10035
86500;9512
86600;9984
86700;9649
86800;882
86900;9935
87000;1063
87100;10121
87200;9685
87300;9994
87400;8389
87500;9454
87600;8881
87700;10073
87800;10152
87900;912
88000;8998
88100;8012
88200;10412
88300;9249
88400;9772
88500;9808
88600;9986
88700;9847
88800;10512
88900;9318
89000;977
89100;8613
89200;9759
89300;10417
89400;9986
89500;926
89600;9716
89700;8905
89800;10889
89900;10273
90000;8912
90100;10219
90200;8006
90300;10337
90400;10516
90500;9967
90600;1003
90700;9992
90800;9351
90900;10294
91000;1071
91100;10306
91200;10352
91300;10104
91400;10718
91500;10458
91600;10469
91700;9845
91800;9669
91900;9527
92000;10149
92100;10022
92200;9729
92300;11728
92400;10637
92500;11383
92600;11454
92700;9926
92800;10752
92900;10447
93000;10066
93100;10268
93200;11363
93300;10342
93400;10904
93500;10331
93600;10152
93700;10078
93800;10983
93900;11214
94000;1085
94100;10252
94200;1011
94300;106
94400;10846
94500;10819
94600;10187
94700;10623
94800;1125
94900;11464
95000;10218
95100;10651
95200;9796
95300;9902
95400;11215
95500;10835
95600;11388
95700;11091
95800;10163
95900;10169
96000;11612
96100;10077
96200;11025
96300;10732
96400;11417
96500;9471
96600;11202
96700;1144
96800;10553
96900;11244
97000;11122
97100;1101
97200;1079
97300;11487
97400;118
97500;11266
97600;11303
97700;11373
97800;10935
97900;10382
98000;10766
98100;11919
98200;10407
98300;11695
98400;9519
98500;10532
98600;11007
98700;11694
98800;11195
98900;12036
99000;12381
99100;11232
99200;11511
99300;11393
99400;10716
99500;10444
99600;10668
99700;11299
99800;10188
99900;12181
100000;11375
