Array Size;Time
47800;14981
47900;14827
48000;14861
48100;14884
48200;15148
48300;15123
48400;15201
48500;15288
48600;1504
48700;15314
48800;15179
48900;15217
49000;1542
49100;15323
49200;15581
49300;1561
49400;15433
49500;15699
49600;15491
49700;15753
49800;15763
49900;15699
50000;15861
50100;15674
50200;15881
50300;15726
50400;15932
50500;15965
50600;15821
50700;16065
50800;15917
50900;16082
51000;16173
51100;16004
51200;16293
51300;16085
51400;16363
51500;16379
51600;16256
51700;16455
51800;16239
51900;16564
52000;16571
52100;16714
52200;16826
52300;16754
52400;16756
52500;16791
52600;17142
52700;16657
52800;16858
52900;16646
53000;16935
53100;16991
53200;16999
53300;1709
53400;16864
53500;17212
53600;1703
53700;17299
53800;17128
53900;173
54000;17113
54100;17381
54200;17449
54300;17477
54400;17509
54500;17077
54600;17576
54700;1739
54800;17694
54900;17751
55000;1774
55100;17737
55200;17545
55300;17855
55400;17867
55500;17902
55600;17747
55700;17998
55800;18067
55900;18137
56000;17988
56100;18239
56200;17979
56300;18306
56400;18121
56500;18422
56600;18211
56700;18439
56800;18257
56900;18495
57000;18381
57100;18614
57200;18663
57300;1853
57400;18644
57500;18792
57600;1885
57700;18875
57800;18843
57900;18755
58000;18927
58100;18809
58200;19013
58300;19033
58400;19057
58500;18849
58600;19194
58700;18889
58800;19216
58900;18924
59000;1912299999
59100;19352
59200;1942
59300;19443
59400;19507
59500;19518
59600;1958
59700;19602
59800;19614
59900;19663
60000;19677
60100;19729
60200;19791
60300;19866
60400;19855
60500;2
60600;19949
60700;20077
60800;201
60900;20154
61000;19992
61100;20194
61200;19946
61300;20221
61400;20014
61500;20351
61600;20396
61700;2042
61800;20166
61900;20538
62000;20235
62100;20137
62200;20587
62300;21129
62400;20679
62500;20547
62600;2086
62700;20892
62800;20991
62900;20829
63000;21024
63100;21054
63200;21067
63300;21125
63400;21191
63500;21259
63600;21296
63700;21257
63800;21183
63900;21401
64000;21219
64100;2151
64200;21226
64300;21515
64400;21562
64500;21529
64600;21619
64700;21499
64800;21748
64900;2148
65000;21569
65100;21954
65200;2165
65300;22007
65400;21724
65500;22048
65600;22043
65700;22117
65800;22178
65900;21985
66000;22246
66100;21599
66200;22355
66300;2229
66400;22474
66500;22446
66600;2231
66700;22504
66800;22319
66900;22604
67000;22508
67100;22657
67200;22707
67300;22564
67400;22844
67500;22836
67600;2291
67700;23015
67800;23078
67900;23114
68000;23145
68100;22932
68200;23432
68300;22998
68400;23326
68500;23238
68600;23052
68700;2336
68800;23373
68900;23472
69000;23468
69100;23347
69200;2358
69300;23734
69400;23801
69500;23734
69600;23698
69700;23833
69800;23903
69900;23872
70000;239
70100;23673
70200;2402
70300;24099
70400;23786
70500;24139
70600;24174
70700;2459
70800;24234
70900;24309
71000;24385
71100;24562
71200;24473
71300;24519
71400;24595
71500;24391
71600;24633
71700;24796
71800;24724
71900;24783
72000;24583
72100;24851
72200;24924
72300;24661
72400;24973
72500;25086
72600;24755
72700;25256
72800;2483
72900;25244
73000;24932
73100;25259
73200;25059
73300;25374
73400;25409
73500;25493
73600;25522
73700;25559
73800;25548
73900;25717
74000;25711
74100;25709
74200;25835
74300;25852
74400;259
74500;25947
74600;26078
74700;26043
74800;26145
74900;26229
75000;26054
75100;26225
75200;2623
75300;26003
75400;26328
75500;25981
75600;26217
75700;26116
75800;26513
75900;26595
76000;2631
76100;27118
76200;26719
76300;26808
76400;26913
76500;26927
76600;26778
76700;27059
76800;271
76900;27142
77000;26972
77100;27064
77200;27145
77300;27197
77400;30391
77500;27332
77600;27393
77700;27368
77800;27011
77900;27507
78000;27207
78100;27497
78200;27586
78300;27545
78400;27537
78500;27772
78600;27763
78700;27838
78800;27851
78900;27891
79000;27981
79100;2807
79200;28048
79300;28198
79400;28154
79500;28328
79600;28379
79700;29163
79800;28307
79900;28453
80000;28075
80100;28618
80200;28701
80300;28707
80400;28672
80500;28629
80600;28346
80700;28661
80800;2872
80900;28893
81000;28774
81100;28915
81200;28955
81300;28981
81400;29035
81500;29096
81600;29165
81700;2924
81800;29313
81900;29284
82000;28845
82100;2928
82200;29136
82300;29193
82400;29256
82500;29305
82600;29099
82700;28936
82800;29022
82900;29007
83000;2895
83100;28913
83200;28976
83300;28961
83400;28709
83500;28957
83600;28938
83700;28893
83800;2872
83900;28709
84000;28686
84100;28328
84200;28661
84300;28284
84400;28559
84500;28593
84600;28243
84700;28257
84800;28481
84900;28405
85000;28144
85100;28365
85200;28353
85300;28296
85400;28239
85500;28238
85600;28291
85700;28095
85800;28336
85900;28291
86000;28303
86100;2808
86200;28197
86300;2824
86400;2806
86500;28362
86600;28478
86700;2857
86800;28483
86900;28308
87000;28528
87100;28566
87200;28604
87300;28489
87400;28637
87500;28789
87600;28861
87700;28759
87800;28824
87900;28909
88000;28747
88100;29027
88200;29038
88300;29071
88400;2908
88500;29152
88600;29147
88700;28817
88800;29315
88900;29338
89000;29142
89100;29568
89200;29448
89300;29412
89400;29266
89500;29369
89600;2949
89700;29282
89800;29559
89900;29572
90000;29641
90100;29684
90200;2949
90300;29739
90400;29876
90500;29889
90600;29861
90700;2957
90800;29956
90900;29987
91000;30066
91100;29722
91200;30228
91300;30147
91400;30218
91500;30272
91600;29789
91700;30266
91800;30536
91900;30505
92000;30122
92100;30353
92200;30662
92300;30121
92400;30565
92500;30433
92600;30605
92700;30662
92800;30713
92900;30775
93000;30856
93100;30569
93200;30826
93300;3105
93400;3095
93500;3078
93600;31061
93700;31132
93800;31277
93900;31242
94000;31732
94100;31422
94200;31476
94300;31405
94400;31501
94500;31523
94600;31564
94700;31264
94800;31567
94900;31732
95000;31282
95100;31711
95200;31708
95300;31835
95400;31773
95500;31905
95600;31908
95700;31847
95800;32004
95900;32052
96000;31544
96100;31974
96200;32177
96300;3243
96400;32188
96500;32239
96600;32261
96700;32341
96800;32212
96900;32368
97000;3248
97100;32387
97200;32436
97300;32428
97400;32536
97500;32447
97600;32566
97700;32664
97800;3266
97900;32799
98000;32833
98100;32955
98200;33037
98300;32661
98400;32754
98500;32862
98600;33093
98700;33166
98800;33071
98900;33155
99000;32986
99100;32979
99200;33197
99300;33105
99400;33301
99500;3348
99600;3338
99700;33185
99800;32994
99900;33499
100000;33579
