Array Size;Time
22100;7985
22200;8023
22300;7841
22400;8007
22500;8132
22600;8171
22700;8178
22800;8139
22900;8285
23000;8327
23100;8306
23200;8224
23300;8454
23400;8471
23500;8467
23600;8542
23700;8623
23800;8637
23900;8481
24000;8544
24100;8801
24200;883
24300;8711
24400;8756
24500;8903
24600;8924
24700;8844
24800;8983
24900;9089
25000;9135
25100;9022
25200;9189
25300;922
25400;9268
25500;9181
25600;9347
25700;9353
25800;9383
25900;9297
26000;9483
26100;9592
26200;9471
26300;9487
26400;9655
26500;9703
26600;9554
26700;974
26800;9796
26900;9813
27000;9738
27100;9931
27200;9981
27300;9887
27400;9897
27500;9962
27600;9978
27700;10155
27800;1021
27900;10091
28000;10249
28100;10326
28200;10309
28300;1034
28400;10445
28500;1047
28600;10408
28700;10563
28800;10606
28900;10543
29000;1055
29100;10736
29200;10655
29300;1067
29400;10877
29500;10926
29600;10939
29700;10991
29800;11046
29900;10975
30000;11067
30100;1112
30200;10967
30300;11117
30400;11253
30500;11006
30600;11899
30700;11353
30800;11347
30900;11313
31000;11474
31100;11514
31200;11425
31300;1161
31400;11659
31500;11542
31600;11768
31700;11804
31800;11667
31900;11848
32000;11902
32100;11962
32200;12008
32300;11895
32400;12065
32500;12122
32600;11992
32700;1219
32800;12239
32900;12205
33000;12366
33100;12367
33200;12381
33300;12458
33400;12507
33500;12364
33600;12585
33700;12679
33800;1255
33900;12715
34000;12827
34100;12776
34200;12847
34300;12686
34400;12893
34500;12933
34600;1282
34700;13042
34800;13078
34900;13101
35000;13215
35100;13064
35200;13292
35300;13355
35400;1319
35500;13401
35600;13439
35700;1329499999
35800;13498
35900;13408
36000;13648
36100;136
36200;13532
36300;13767
36400;13797
36500;13632
36600;13899
36700;13867
36800;13831
36900;13766
37000;14003
37100;14119
37200;13872
37300;14132
37400;14024
37500;14272
37600;14298
37700;14355
37800;14402
37900;14283
38000;14489
38100;14529
38200;14367
38300;14627
38400;14686
38500;1472
38600;14665
38700;14549
38800;14768
38900;14603
39000;1491
39100;1492
39200;14968
39300;15011
39400;14834
39500;15108
39600;15004
39700;15376
39800;15249
39900;1529
40000;15283
40100;15354
40200;15424
40300;15401
40400;15306
40500;15498
40600;15351
40700;15648
40800;15583
40900;15481
41000;15502
41100;15826
41200;15878
41300;15851
41400;15738
41500;1586
41600;16074
41700;15853
41800;16131
41900;1591
42000;16218
42100;16075
42200;16283
42300;1626
42400;16319
42500;16374
42600;16419
42700;16466
42800;1661
42900;1655
43000;16464
43100;16592
43200;16626
43300;16711
43400;16735
43500;16504
43600;16857
43700;16634
43800;16918
43900;16683
44000;16991
44100;17028
44200;17063
44300;171
44400;16904
44500;16947
44600;17224
44700;17046
44800;17312
44900;17111
45000;1742
45100;17503
45200;17483
45300;1746
45400;17715
45500;17607
45600;17658
45700;17664
45800;17749
45900;17765
46000;17678
46100;17843
46200;17795
46300;17944
46400;17731
46500;18002
46600;17934
46700;18114
46800;17865
46900;1817
47000;17994
47100;18263
47200;18316
47300;18343
47400;18094
47500;18443
47600;18454
47700;18532
47800;18553
47900;18411
48000;18649
48100;18492
48200;18796
48300;18798
48400;18817
48500;18572
48600;1890899999
48700;1896
48800;19047
48900;19089
49000;19069
49100;19092
49200;19171
49300;19083
49400;19273
49500;19042
49600;1933399999
49700;1918
49800;19409
49900;1933399999
50000;1952
50100;19404
50200;19594
50300;19714
50400;1961
50500;19548
50600;19679
50700;19734
50800;19773
50900;19825
51000;19722
51100;19595
51200;19928
51300;20003
51400;20057
51500;20091
51600;20153
51700;19934
51800;20229
51900;20175
52000;20304
52100;20159
52200;20494
52300;20527
52400;20617
52500;20601
52600;2062
52700;20691
52800;20462
52900;20778
53000;20589
53100;20814
53200;20812
53300;20919
53400;2096
53500;21012
53600;20965
53700;20711
53800;21077
53900;21137
54000;21156
54100;20992
54200;20978
54300;21299
54400;21311
54500;21046
54600;21408
54700;21275
54800;21498
54900;21495
55000;21763
55100;21625
55200;21667
55300;21705
55400;21757
55500;21885
55600;21948
55700;21934
55800;21992
55900;21334
56000;22073
56100;21916
56200;22133
56300;2221
56400;23365
56500;22198
56600;22261
56700;21992
56800;22411
56900;22394
57000;22181
57100;2251
57200;2255
57300;22644
57400;22725
57500;22401
57600;22722
57700;22611
57800;22734
57900;22782
58000;22812
58100;2286
58200;2284
58300;22754
58400;22999
58500;23075
58600;23091
58700;23152
58800;23205
58900;23245
59000;23169
59100;2329
59200;23485
59300;2341299999
59400;23504
59500;23609
59600;23629
59700;23696
59800;2373099999
59900;23429
60000;23728
60100;23805
60200;23873
60300;23915
60400;23946
60500;2413
60600;24062
60700;24003
60800;24085
60900;24136
61000;2417
61100;24204
61200;24222
61300;24327
61400;24245
61500;24358
61600;24204
61700;24398
61800;24512
61900;24301
62000;24649
62100;24376
62200;24723
62300;24734
62400;24739
62500;24751
62600;24866
62700;24901
62800;25059
62900;24945
63000;25084
63100;25122
63200;25247
63300;25142
63400;25174
63500;25038
63600;25255
63700;25272
63800;25342
63900;25461
64000;2553199999
64100;25311
64200;25517
64300;2556
64400;25432
64500;2571
64600;25733
64700;25755
64800;25875
64900;25964
65000;25914
65100;25711
65200;25931
65300;25979
65400;26009
65500;26129
65600;26224
65700;26254
65800;26294
65900;26295
66000;26409
66100;26273
66200;26452
66300;26952
66400;26233
66500;26538
66600;26563
66700;26591
66800;26354
66900;26687
67000;26808
67100;26919
67200;26598
67300;26846
67400;26953
67500;26917
67600;2704
67700;27178
67800;27127
67900;27405
68000;27151
68100;2722
68200;27357
68300;27369
68400;27475
68500;27517
68600;27311
68700;27445
68800;2753
68900;27521
69000;27521
69100;27331
69200;2773
69300;27798
69400;27575
69500;27912
69600;27549
69700;28105
69800;28058
69900;27753
70000;28156
70100;28197
70200;28244
70300;28058
70400;28428
70500;28327
70600;28364
70700;28388
70800;2846
70900;28569
71000;28654
71100;28703
71200;28684
71300;28777
71400;28719
71500;28762
71600;28901
71700;28767
71800;28976
71900;29328
72000;28813
72100;29018
72200;29084
72300;29116
72400;29234
72500;29343
72600;29377
72700;29286
72800;29341
72900;29252
73000;29362
73100;29425
73200;29647
73300;29713
73400;29794
73500;29726
73600;29663
73700;29698
73800;29386
73900;29813
74000;29696
74100;29902
74200;29956
74300;30148
74400;30204
74500;30119
74600;30137
74700;30281
74800;30321
74900;30374
75000;30245
75100;30335
75200;30351
75300;30485
75400;30414
75500;30254
75600;30637
75700;30313
75800;30764
75900;30858
76000;30733
76100;30942
76200;30891
76300;30994
76400;31056
76500;30973
76600;31032
76700;31041
76800;31076
76900;31163
77000;31188
77100;31224
77200;31304
77300;31316
77400;31353
77500;31408
77600;31552
77700;31486
77800;31724
77900;31671
78000;31779
78100;31819
78200;31669
78300;31798
78400;31823
78500;31914
78600;31878
78700;31986
78800;32077
78900;32138
79000;32105
79100;32235
79200;32258
79300;3229
79400;32311
79500;32038
79600;32382
79700;32321
79800;32446
79900;32496
80000;32286
80100;32591
80200;32477
80300;32819
80400;32757
80500;3276
80600;32819
80700;32878
80800;32956
80900;32861
81000;32996
81100;32805
81200;32966
81300;33155
81400;33209
81500;33316
81600;33273
81700;33416
81800;33348
81900;33435
82000;33438
82100;33627
82200;33562
82300;33599
82400;33635
82500;33709
82600;33849
82700;33806
82800;33842
82900;33752
83000;33925
83100;34003
83200;34012
83300;34086
83400;34184
83500;34277
83600;34319
83700;34286
83800;3449
83900;34393
84000;3451
84100;34669
84200;34559
84300;34689
84400;34422
84500;34641
84600;34803
84700;34713
84800;34875
84900;3477
85000;34834
85100;34883
85200;34937
85300;34918
85400;35057
85500;35068
85600;35135
85700;35191
85800;3512
85900;35107
86000;35405
86100;35341
86200;35708
86300;35447
86400;35518
86500;35303
86600;35641
86700;35593
86800;35631
86900;35697
87000;35643
87100;35655
87200;35799
87300;35859
87400;35851
87500;35982
87600;36139
87700;36173
87800;36125
87900;36147
88000;3625
88100;36352
88200;36448
88300;36358
88400;36486
88500;36549
88600;3645
88700;36396
88800;36533
88900;36685
89000;36772
89100;36683
89200;36681
89300;36553
89400;36846
89500;36823
89600;3682
89700;36319
89800;36982
89900;37132
90000;37171
90100;37286
90200;37215
90300;37218
90400;3714
90500;37179
90600;37345
90700;37715
90800;37441
90900;37508
91000;37571
91100;37596
91200;37513
91300;37334
91400;3769
91500;3764
91600;37759
91700;37766
91800;37794
91900;38058
92000;38004
92100;38195
92200;38097
92300;38303
92400;37702
92500;38157
92600;38251
92700;38352
92800;38236
92900;38221
93000;38274
93100;38491
93200;38406
93300;38441
93400;38464
93500;38547
93600;38577
93700;38608
93800;38824
93900;38676
94000;38719
94100;3888
94200;39767
94300;39104
94400;41046
94500;39176
94600;39081
94700;39064
94800;39081
94900;39178
95000;39211
95100;39382
95200;39365
95300;39593
95400;39308
95500;39396
95600;39697
95700;39454
95800;39688
95900;3971
96000;39911
96100;39722
96200;39718
96300;40059
96400;3987
96500;39739
96600;39884
96700;4015
96800;40108
96900;40183
97000;40225
97100;40202
97200;40448
97300;40329
97400;40248
97500;40375
97600;40442
97700;4054
97800;40344
97900;40418
98000;40661
98100;40636
98200;40641
98300;40757
98400;40875
98500;40742
98600;40209
98700;41167
98800;40999
98900;40933
99000;41098
99100;41079
99200;40996
99300;41074
99400;411
99500;41159
99600;41235
99700;41315
99800;4122
99900;41403
100000;4153
