Array Size;Time
55400;5469
55500;6537
55600;5225
55700;5765
55800;6245
55900;5156
56000;6299
56100;4686
56200;6159
56300;5513
56400;5677
56500;5557
56600;5903
56700;6445
56800;5076
56900;5553
57000;5649
57100;5149
57200;5545
57300;5403
57400;5988
57500;5737
57600;5866
57700;6439
57800;6912
57900;5902
58000;6425
58100;6763
58200;6215
58300;7186
58400;6588
58500;5952
58600;6482
58700;6428
58800;6487
58900;5947
59000;5782
59100;6358
59200;5618
59300;5503
59400;6848
59500;6036
59600;6193
59700;6807
59800;7026
59900;6386
60000;7137
60100;5384
60200;5774
60300;6045
60400;6197
60500;5512
60600;7183
60700;6765
60800;6326
60900;5938
61000;6882
61100;6474
61200;6927
61300;6329
61400;6514
61500;657
61600;6631
61700;7298
61800;5438
61900;5692
62000;7036
62100;6812
62200;7145
62300;6742
62400;7134
62500;7206
62600;5669
62700;7734
62800;7234
62900;6723
63000;5402
63100;7182
63200;7289
63300;7101
63400;6292
63500;6495
63600;6132
63700;7245
63800;6892
63900;649
64000;7777
64100;6324
64200;6397
64300;7606
64400;7294
64500;7541
64600;6222
64700;5383
64800;7041
64900;6807
65000;7565
65100;6271
65200;765
65300;7595
65400;7272
65500;5607
65600;6718
65700;6578
65800;6393
65900;642
66000;6558
66100;7116
66200;7293
66300;7381
66400;7159
66500;7626
66600;7338
66700;6758
66800;7788
66900;6091
67000;6786
67100;639
67200;7161
67300;6577
67400;6373
67500;7786
67600;7338
67700;8425
67800;7662
67900;746
68000;8052
68100;7461
68200;8049
68300;8223
68400;6789
68500;7178
68600;7765
68700;7738
68800;6452
68900;7207
69000;735
69100;6879
69200;7016
69300;8222
69400;7268
69500;7477
69600;6884
69700;712
69800;7996
69900;7156
70000;7131
70100;6595
70200;7923
70300;7182
70400;7823
70500;654
70600;7888
70700;7631
70800;8045
70900;7917
71000;7933
71100;7549
71200;733
71300;776
71400;7938
71500;7705
71600;7246
71700;7138
71800;7228
71900;6943
72000;7534
72100;8005
72200;8765
72300;7265
72400;7701
72500;8089
72600;8078
72700;8041
72800;8338
72900;8156
73000;7787
73100;7968
73200;7224
73300;8649
73400;8065
73500;748
73600;8197
73700;8364
73800;7507
73900;7823
74000;7593
74100;7574
74200;9284
74300;8648
74400;8797
74500;835
74600;8077
74700;9008
74800;7123
74900;7966
75000;8963
75100;7705
75200;8284
75300;8278
75400;8019
75500;6416
75600;9163
75700;8219
75800;8704
75900;7527
76000;8845
76100;8104
76200;8261
76300;8546
76400;8813
76500;862
76600;8654
76700;9471
76800;8725
76900;8709
77000;7507
77100;8795
77200;699
77300;779
77400;813
77500;899
77600;9625
77700;8782
77800;8433
77900;8243
78000;8993
78100;8891
78200;8559
78300;8728
78400;8231
78500;9044
78600;9511
78700;9463
78800;8368
78900;7069
79000;8335
79100;10017
79200;7226
79300;8918
79400;9205
79500;9475
79600;8627
79700;8578
79800;9514
79900;9002
80000;9183
80100;9369
80200;9194
80300;8498
80400;7032
80500;898
80600;9003
80700;8625
80800;9118
80900;8233
81000;934
81100;898
81200;8355
81300;9445
81400;8488
81500;846
81600;8862
81700;8521
81800;9373
81900;8083
82000;8627
82100;9239
82200;9204
82300;8973
82400;8928
82500;9088
82600;8633
82700;8037
82800;7279
82900;8511
83000;92
83100;7464
83200;8282
83300;8998
83400;9073
83500;10377
83600;8948
83700;9793
83800;8966
83900;948
84000;9642
84100;10079
84200;8997
84300;9769
84400;1022
84500;926
84600;9395
84700;9311
84800;9071
84900;9761
85000;9196
85100;10477
85200;10339
85300;9665
85400;10061
85500;8286
85600;10669
85700;10011
85800;9354
85900;9349
86000;10834
86100;10002
86200;1052
86300;998
86400;971
86500;10336
86600;929
86700;10958
86800;10661
86900;973
87000;9561
87100;9235
87200;9215
87300;9244
87400;10137
87500;10842
87600;9764
87700;946
87800;10431
87900;1062
88000;9776
88100;986
88200;9532
88300;8953
88400;935
88500;10378
88600;10181
88700;9614
88800;1057
88900;10035
89000;10431
89100;10668
89200;10752
89300;9506
89400;9558
89500;10396
89600;10286
89700;9338
89800;9489
89900;10441
90000;9215
90100;9613
90200;10578
90300;10601
90400;9871
90500;10888
90600;10455
90700;10323
90800;11627
90900;10682
91000;9719
91100;9391
91200;9708
91300;10334
91400;10436
91500;109
91600;10807
91700;11286
91800;10468
91900;11231
92000;10079
92100;9878
92200;10449
92300;11206
92400;10759
92500;10769
92600;10877
92700;10465
92800;10808
92900;10227
93000;11066
93100;10988
93200;9805
93300;10899
93400;9616
93500;107
93600;9438
93700;1237
93800;10312
93900;10306
94000;12109
94100;11099
94200;11308
94300;10936
94400;11922
94500;10875
94600;9732
94700;10731
94800;10694
94900;11493
95000;10003
95100;11501
95200;10933
95300;1055
95400;10644
95500;10743
95600;10875
95700;1128
95800;11511
95900;11482
96000;10437
96100;115
96200;11263
96300;11462
96400;10843
96500;9648
96600;11629
96700;11767
96800;11346
96900;11655
97000;12102
97100;1167
97200;11984
97300;11267
97400;11737
97500;11809
97600;11479
97700;12032
97800;10744
97900;11547
98000;11016
98100;11907
98200;10786
98300;12123
98400;12433
98500;1049
98600;11039
98700;11198
98800;12354
98900;13115
99000;9935
99100;11509
99200;11596
99300;119
99400;12655
99500;1204
99600;11833
99700;12113
99800;1074
99900;10981
100000;12565
