Array Size;Time
86000;9231
86100;9441
86200;10448
86300;8954
86400;9231
86500;10056
86600;9974
86700;9814
86800;9475
86900;9964
87000;10236
87100;10868
87200;9619
87300;9637
87400;10076
87500;983
87600;9253
87700;7105
87800;9307
87900;9552
88000;10474
88100;9607
88200;8057
88300;9884
88400;9581
88500;10013
88600;1035
88700;11448
88800;98
88900;8487
89000;9609
89100;9924
89200;9293
89300;10282
89400;9772
89500;9648
89600;10435
89700;9701
89800;9296
89900;9576
90000;10025
90100;10194
90200;10005
90300;1074
90400;9348
90500;9324
90600;10057
90700;10593
90800;10385
90900;10477
91000;1011
91100;11286
91200;10789
91300;10368
91400;9437
91500;11288
91600;10066
91700;1089
91800;11313
91900;11107
92000;10233
92100;10668
92200;10932
92300;10514
92400;8957
92500;10474
92600;11014
92700;11303
92800;1177
92900;10559
93000;1035
93100;10919
93200;11568
93300;10908
93400;8796
93500;10528
93600;9696
93700;11229
93800;11331
93900;11261
94000;11448
94100;11956
94200;1099
94300;11746
94400;11702
94500;10536
94600;11342
94700;10742
94800;10916
94900;10863
95000;10065
95100;10737
95200;11382
95300;11364
95400;10478
95500;11459
95600;1134
95700;10924
95800;1149
95900;11499
96000;11136
96100;1107
96200;10359
96300;10158
96400;10543
96500;10764
96600;11402
96700;11863
96800;1066
96900;9945
97000;11157
97100;11547
97200;11372
97300;11364
97400;10909
97500;11587
97600;1055
97700;1103
97800;1085
97900;11809
98000;11114
98100;11343
98200;11134
98300;11181
98400;11725
98500;11418
98600;11722
98700;11053
98800;11991
98900;11324
99000;11219
99100;10469
99200;11502
99300;11673
99400;11751
99500;10717
99600;11991
99700;10594
99800;10827
99900;11148
100000;12232
